title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable ocean.volo.tavg-u-hm-sea.mon.glb (Omon.volo),1590,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1590,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,volo_tavg-u-hm-sea,sea_water_volume,"""cell_methods"" was ""area: sum where sea time: mean"";",,depth: area: sum where sea time: mean,Total volume of liquid sea water.,time,mon,Sea Water Volume,ocean,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: sum where sea time: mean CMIP7:depth: area: sum where sea time: mean,",glb,m3,CMIP6 CMOR variable,volo,volo,volo,volo,,m3
Variable ocean.volcello.tavg-ol-hxy-sea.mon.glb (Omon.volcello),1589,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1589,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,volcello_tavg-ol-hxy-sea,ocean_volume,"""comment"" was ""grid-cell volume ca. 2000."";",area: areacello,area: sum where sea time: mean,"For oceans with more than 1 mesh (e.g. staggered grids), report areas that apply to surface vertical fluxes of energy. If this field is time-dependent then save it instead as one of your Omon and Odec fields",longitude latitude olevel time,mon,Ocean Grid-Cell Volume,ocean,,"a 3-d field: For oceans with more than 1 mesh, report on grid that applies to temperature; CHANGE SINCE CMIP6 in Cell Measures - CMIP6:area: areacello volume: volcello CMIP7:area: areacello,",glb,m3,CMIP6 CMOR variable,"volcello(thkcello, areacello)","volcello(thkcello, areacello)","volcello(thkcello, areacello)","volcello(thkcello, areacello)",,m3
Variable ocean.vo.tavg-ol-hxy-sea.mon.glb (Omon.vo),1588,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1588,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,vo_tavg-ol-hxy-sea,sea_water_y_velocity,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",area: areacello volume: volcello,area: mean where sea time: mean,Prognostic y-ward velocity component resolved by the model.,longitude latitude olevel time,mon,Sea Water Y Velocity,ocean,,"Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean, CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello volume: volcello,",glb,m s-1,CMIP6 CMOR variable,vo,vo,vo,vo,,m s-1
Variable ocean.vmo.tavg-ol-hxy-sea.mon.glb (Omon.vmo),1587,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1587,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,vmo_tavg-ol-hxy-sea,ocean_mass_y_transport,"""cell_measures"" was ""--OPT""; ; ""comment"" was ""Y-ward mass transport from resolved and parameterized advective transport.""; ; ""cell_methods"" was ""time: mean"";",area: areacello volume: volcello,area: mean where sea time: mean,Y-ward mass transport from residual mean (resolved plus parameterized) advective transport.,longitude latitude olevel time,mon,Ocean Mass Y Transport,ocean,,"Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean, CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello volume: volcello,",glb,kg s-1,CMIP6 CMOR variable,vmo,vmo,vmo,vmo,,kg s-1
Variable ocean.uo.tavg-ol-hxy-sea.mon.glb (Omon.uo),1586,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1586,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,uo_tavg-ol-hxy-sea,sea_water_x_velocity,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",area: areacello volume: volcello,area: mean where sea time: mean,Prognostic x-ward velocity component resolved by the model.,longitude latitude olevel time,mon,Sea Water X Velocity,ocean,,"Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean, CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello volume: volcello,",glb,m s-1,CMIP6 CMOR variable,uo,uo,uo,uo,,m s-1
Variable ocean.umo.tavg-ol-hxy-sea.mon.glb (Omon.umo),1585,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1585,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,umo_tavg-ol-hxy-sea,ocean_mass_x_transport,"""cell_measures"" was ""--OPT""; ; ""comment"" was ""X-ward mass transport from resolved and parameterized advective transport.""; ; ""cell_methods"" was ""time: mean"";",area: areacello volume: volcello,area: mean where sea time: mean,X-ward mass transport from residual mean (resolved plus parameterized) advective transport.,longitude latitude olevel time,mon,Ocean Mass X Transport,ocean,,"Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean, CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello volume: volcello,",glb,kg s-1,CMIP6 CMOR variable,umo,umo,umo,umo,,kg s-1
Variable ocean.tossq.tavg-u-hxy-sea.mon.glb (Omon.tossq),1584,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1584,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,tossq_tavg-u-hxy-sea,square_of_sea_surface_temperature,"""comment"" was ""Square of temperature of liquid ocean."";",area: areacello,area: mean where sea time: mean,"Square of temperature of liquid ocean, averaged over the day.",longitude latitude time,mon,Square of Sea Surface Temperature,ocean,,"Evaluated at the upper boundary of the liquid ocean, including at the lower boundary of sea-ice and floating ice shelves.",glb,degC2,CMIP6 CMOR variable,tossq,tossq,tossq,tossq,,degC2
Variable ocean.tos.tavg-u-hxy-sea.mon.glb (Omon.tos),1583,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1583,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tos_tavg-u-hxy-sea,sea_surface_temperature,"""comment"" was ""Temperature of upper boundary of the liquid ocean, including temperatures below sea-ice and floating ice shelves."";",area: areacello,area: mean where sea time: mean,"This may differ from ""surface temperature"" in regions of sea ice or floating ice shelves. For models using conservative temperature as the prognostic field, they should report the top ocean layer as surface potential temperature, which is the same as surface in situ temperature.",longitude latitude time,mon,Sea Surface Temperature,ocean,,"Note change from CMIP5 K to CMIP6 C. Report on native horizontal grid as well as on a spherical latitude/longitude grid.; Evaluated at the upper boundary of the liquid ocean, including at the lower boundary of sea-ice and floating ice shelves.",glb,degC,CMIP6 CMOR variable,tos,tos,tos,tos,,degC
Variable ocean.tob.tavg-u-hxy-sea.mon.glb (Omon.tob),1582,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1582,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,tob_tavg-u-hxy-sea,sea_water_potential_temperature_at_sea_floor,"""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Potential temperature at the ocean bottom-most grid cell.,longitude latitude time,mon,Sea Water Potential Temperature at Sea Floor,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid.,glb,degC,CMIP6 CMOR variable,tob,,tob,tob,,degC
Variable ocean.thkcellvo.tavg-ol-hxy-sea.mon.glb (Omon.thkcellvo),1581,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1581,mon ocean approved,thkcellvo_tavg-ol-hxy-sea,cell_thickness,Not present,area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells centered at v-points (points for velocity in the y-direction). ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness at v-points,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,glb,m,New,thkcellvo,thkcellvo,thkcellvo,thkcellvo,,m
Variable ocean.thkcelluo.tavg-ol-hxy-sea.mon.glb (Omon.thkcelluo),1580,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1580,mon ocean approved,thkcelluo_tavg-ol-hxy-sea,cell_thickness,Not present,area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells centered at u-points (points for velocity in the x-direction). ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness at u-points,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,glb,m,New,thkcelluo,thkcelluo,thkcelluo,thkcelluo,,m
Variable ocean.thkcello.tavg-ol-hxy-sea.mon.glb (Omon.thkcello),1579,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1579,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,thkcello_tavg-ol-hxy-sea,cell_thickness,"""comment"" was ""'Thickness' means the vertical extent of a layer. 'Cell' refers to a model grid-cell."";",area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells. ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,glb,m,CMIP6 CMOR variable,thkcello,thkcello,thkcello,thkcello,,m
Variable ocean.thetao.tavg-ol-hm-sea.mon.glb (Omon.thetaoga),1578,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1578,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,thetao_tavg-ol-hm-sea,sea_water_potential_temperature,"""dimensions"" was ""time"";",,area: mean where sea time: mean,Diagnostic should be contributed even for models using conservative temperature as prognostic field,olevel time,mon,Global Average Sea Water Potential Temperature,ocean,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:time CMIP7:olevel time,",glb,degC,CMIP6 CMOR variable,"area_mean(thetao, volcello(thkcello, areacello))","area_mean(thetao, volcello(thkcello, areacello))","area_mean(thetao, volcello(thkcello, areacello))","area_mean(thetao, volcello(thkcello, areacello))",,degC
Variable ocean.thetao.tavg-ol-hxy-sea.mon.glb (Omon.thetao),1577,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1577,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved approved_UKESM approved_HadGEM,thetao_tavg-ol-hxy-sea,sea_water_potential_temperature,,area: areacello volume: volcello,area: mean where sea time: mean,Diagnostic should be contributed even for models using conservative temperature as prognostic field.,longitude latitude olevel time,mon,Sea Water Potential Temperature,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,glb,degC,CMIP6 CMOR variable,thetao,thetao,thetao,thetao,,degC
Variable ocean.tauvo.tavg-u-hxy-sea.mon.glb (Omon.tauvo),1576,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1576,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauvo_tavg-u-hxy-sea,downward_y_stress_at_sea_water_surface,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",area: areacello,area: mean where sea time: mean,"This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.",longitude latitude time,mon,Sea Water Surface Downward Y Stress,ocean,down,"Report on native horizontal grid. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean,; CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello,",glb,N m-2,CMIP6 CMOR variable,"mask_copy(tauvo, mask_2D_V)","mask_copy(tauvo, mask_2D_V)","mask_copy(tauvo, mask_2D_V)","mask_copy(tauvo, mask_2D_V)",,N m-2
Variable ocean.tauuo.tavg-u-hxy-sea.mon.glb (Omon.tauuo),1575,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1575,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauuo_tavg-u-hxy-sea,downward_x_stress_at_sea_water_surface,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",area: areacello,area: mean where sea time: mean,"This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.",longitude latitude time,mon,Sea Water Surface Downward X Stress,ocean,down,"Report on native horizontal grid. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean,; CHANGE SINCE CMIP6 in Cell Measures - CMIP6:::OPT CMIP7:area: areacello,",glb,N m-2,CMIP6 CMOR variable,"mask_copy(tauuo, mask_2D_U)","mask_copy(tauuo, mask_2D_U)","mask_copy(tauuo, mask_2D_U)","mask_copy(tauuo, mask_2D_U)",,N m-2
Variable ocnBgchem.talk.tavg-ol-hxy-sea.mon.glb (Omon.talk),1574,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1574,mon ocnBgchem CMIP6 UKESM1 approved_UKESM,talk_tavg-ol-hxy-sea,sea_water_alkalinity_expressed_as_mole_equivalent,"""comment"" was ""total alkalinity equivalent concentration (including carbonate, nitrogen, silicate, and borate components)"";",area: areacello volume: volcello,area: mean where sea time: mean,"total alkalinity equivalent concentration (including carbonate, borate, phosphorus, silicon, and nitrogen components)",longitude latitude olevel time,mon,Total Alkalinity,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers. ""Tracer"" concentations should be reported even if they are diagnosed rather than prognostically calculated.",glb,mol m-3,CMIP6 CMOR variable,,,ALK_E3T / thkcello,ALK_E3T / thkcello,,mmol m-3
Variable ocean.swhwindsea.tavg-u-hxy-sea.mon.glb (Omon.swhwindsea),1573,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1573,mon ocean do-not-produce,swhwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just wind-sea waves (i.e., local wind waves). It is derived from the wind-sea wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wind-sea wave spectrum.",longitude latitude time,mon,Wind Sea Significant Wave Height,ocean atmos,,,glb,m,New,,,,,,
Variable ocean.swhswell.tavg-u-hxy-sea.mon.glb (Omon.swhswell),1572,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1572,mon ocean do-not-produce,swhswell_tavg-u-hxy-sea,sea_surface_swell_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just swell waves (i.e., waves that have propagated away from their generation area). This parameter is derived from all swell partitions of the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the components of the two-dimensional wave spectrum that are not under the influence of local wind.",longitude latitude time,mon,Swell Significant Wave Height,ocean atmos,,,glb,m,New,,,,,,
Variable ocean.swhmax.tmax-u-hxy-sea.mon.glb (Omon.swhmax),1571,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1571,mon ocean do-not-produce,swhmax_tmax-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: maximum,"Highest value of the significant wave height simulated within a given time range (e.g., daily or monthly). The significant wave height (swh) is derived from the wave spectrum using spectral moments. Specifically, swh is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time,mon,Maximum Significant Wave Height,ocean atmos,,,glb,m,New,,,,,,
Variable ocean.swh.tavg-u-hxy-sea.mon.glb (Omon.swh),1570,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1570,mon ocean do-not-produce,swh_tavg-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating both wind-sea and swell waves. This is a key parameter for describing wave energy and is derived from the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time,mon,Total Significant Wave Height,ocean atmos,,,glb,m,New,,,,,,
Variable ocnBgchem.spco2.tavg-u-hxy-sea.mon.glb (Omon.spco2),1569,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1569,mon ocnBgchem CMIP6 UKESM1 approved_UKESM,spco2_tavg-u-hxy-sea,surface_partial_pressure_of_carbon_dioxide_in_sea_water,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. The partial pressure of a dissolved gas in sea water is the partial pressure in air with which it would be in equilibrium. The partial pressure of a gaseous constituent of air is the pressure which it alone would exert with unchanged temperature and number of moles per unit volume. The chemical formula for carbon dioxide is CO2."";",area: areacello,area: mean where sea time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. The partial pressure of a dissolved gas in sea water is the partial pressure in air with which it would be in equilibrium. The partial pressure of a gaseous constituent of air is the pressure which it alone would exert with unchanged temperature and number of moles per unit volume. The chemical formula for carbon dioxide is CO2.",longitude latitude time,mon,Surface Aqueous Partial Pressure of CO2,ocnBgchem,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth0m CMIP7:longitude latitude time,",glb,Pa,CMIP6 CMOR variable,,,OCN_PCO2,OCN_PCO2,,uatm
