title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable ocean.phcint.tavg-op4-hxy-sea.mon.GLB (Omon.phcint),1529,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1529,mon ocean do-not-produce,phcint_tavg-op4-hxy-sea,integral_wrt_depth_of_sea_water_potential_temperature_expressed_as_heat_content,Not present,area: areacello,area: time: mean where sea,This is the vertically-integrated heat content derived from potential temperature (thetao).,longitude latitude oplayer4 time,mon,Integrated Ocean Heat Content from Potential Temperature,ocean,down,"CHANGE: This is a new variable, which aids in calculation of energy budgets. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations so long as integrals are over 0-300m, 300m-700m, 700m-2000m, total depth.",GLB,J m-2,New,,,,,,
Variable ocean.pfscint.tavg-op4-hxy-sea.mon.GLB (Omon.pfscint),1527,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1527,mon ocean do-not-produce,pfscint_tavg-op4-hxy-sea,integral_wrt_depth_of_sea_water_preformed_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: time: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater preformed salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",GLB,kg m-2,New,,,,,,
Variable ocean.pbo.tavg-u-hxy-sea.mon.GLB (Omon.pbo),1526,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1526,mon ocean CMIP6 UKESM1 HadGEM3-GC31,pbo_tavg-u-hxy-sea,sea_water_pressure_at_sea_floor,"""dimensions"" was ""longitude latitude time""; ; ""comment"" was ""'Sea water pressure' is the pressure that exists in the medium of sea water. It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present."";",area: areacello,area: mean where sea time: mean,"""Sea water pressure"" is the pressure that exists in the medium of sea water. It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present.",longitude latitude time seafloor,mon,Sea Water Pressure at Sea Floor,ocean,,"CMIP5 had units of dbar. CMIP6 uses Pa. Report on native horizontal grid as well as on a spherical latitude/longitude grid. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time seafloor,",GLB,Pa,CMIP6 CMOR variable,pbo,,pbo,,,dbar
Variable ocean.obvfsq.tavg-ol-hxy-sea.mon.GLB (Omon.obvfsq),1524,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1524,mon ocean CMIP6 UKESM1 HadGEM3-GC31,obvfsq_tavg-ol-hxy-sea,square_of_brunt_vaisala_frequency_in_sea_water,"""comment"" was ""The phrase 'square_of_X' means X*X. Frequency is the number of oscillations of a wave per unit time. Brunt-Vaisala frequency is also sometimes called 'buoyancy frequency' and is a measure of the vertical stratification of the medium."";",area: areacello volume: volcello,area: mean where sea time: mean,"The phrase ""square_of_X"" means X\*X. Frequency is the number of oscillations of a wave per unit time. Brunt-Vaisala frequency is also sometimes called ""buoyancy frequency"" and is a measure of the vertical stratification of the medium.",longitude latitude olevel time,mon,Square of Brunt Vaisala Frequency in Sea Water,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,GLB,s-2,CMIP6 CMOR variable,"mask_copy(obvfsq, mask_3D_T)",,"mask_copy(obvfsq, mask_3D_T)",,,s-2
Variable ocean.msftypa.tavg-ol-hys-sea.mon.GLB (Omon.msftyzmpa),1516,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1516,mon ocean CMIP6 UKESM1 HadGEM3-GC31,msftypa_tavg-ol-hys-sea,ocean_y_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,"""comment"" was ""CMIP5 called this 'due to Bolus Advection'. Name change respects the more general physics of the mesoscale parameterizations."";",,grid_longitude: sum where sea time: mean,"CMIP5 called this ""due to Bolus Advection"". Name change respects the more general physics of the mesoscale parameterizations.",gridlatitude olevel basin time,mon,Ocean Y Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,ocean,,"Function of Y, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmzmpa) and should in this case be omitted. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",GLB,kg s-1,CMIP6 CMOR variable,"SEAWATER_DENSITY * combine_cubes_to_basin_coord(zomsfeivglo, zomsfeivatl, zomsfeivipc, mask_global=global_ocean_2D_V, mask_atl=atlantic_arctic_ocean_2D_V, mask_indpac=indian_pacific_ocean_2D_V)",,"SEAWATER_DENSITY * combine_cubes_to_basin_coord(zomsfeivglo, zomsfeivatl, zomsfeivipc, mask_global=global_ocean_2D_V, mask_atl=atlantic_arctic_ocean_2D_V, mask_indpac=indian_pacific_ocean_2D_V)",,,sverdrup kg m-3
Variable ocean.msfty.tavg-ol-hys-sea.mon.GLB (Omon.msftyz),1515,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1515,mon ocean CMIP6 UKESM1 HadGEM3-GC31,msfty_tavg-ol-hys-sea,ocean_y_overturning_mass_streamfunction,,,grid_longitude: sum where sea time: mean,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.",gridlatitude olevel basin time,mon,Ocean Y Overturning Mass Streamfunction,ocean,,"Function of Y, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmz) and should in this case be omitted. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",GLB,kg s-1,CMIP6 CMOR variable,"SEAWATER_DENSITY * combine_cubes_to_basin_coord(zomsfglo, zomsfatl, zomsfipc, mask_global=global_ocean_2D_V, mask_atl=atlantic_arctic_ocean_2D_V, mask_indpac=indian_pacific_ocean_2D_V)",,"SEAWATER_DENSITY * combine_cubes_to_basin_coord(zomsfglo, zomsfatl, zomsfipc, mask_global=global_ocean_2D_V, mask_atl=atlantic_arctic_ocean_2D_V, mask_indpac=indian_pacific_ocean_2D_V)",,,sverdrup kg m-3
Variable ocean.msftypa.tavg-rho-hys-sea.mon.GLB (Omon.msftyrhompa),1514,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1514,mon ocean CMIP6,msftypa_tavg-rho-hys-sea,ocean_y_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,"""comment"" was ""CMIP5 called this 'due to Bolus Advection'. Name change respects the more general physics of the mesoscale parameterizations.""; ; ""dimensions"" was ""gridlatitude rho basin time"";",,grid_longitude: sum where sea time: mean,"CMIP5 called this ""due to Bolus Advection"". Name change respects the more general physics of the mesoscale parameterizations.",rho basin time,mon,Ocean Y Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,ocean,,"Function of Y, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmrhompa) and should in this case be omitted. CHANGE SINCE CMIP6 in Dimensions - CMIP6:gridlatitude rho basin time CMIP7:rho basin time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msfty.tavg-rho-hys-sea.mon.GLB (Omon.msftyrho),1513,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1513,mon ocean CMIP6,msfty_tavg-rho-hys-sea,ocean_y_overturning_mass_streamfunction,"""dimensions"" was ""gridlatitude rho basin time"";",,grid_longitude: sum where sea time: mean,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.",rho basin time,mon,Ocean Y Overturning Mass Streamfunction,ocean,,"Function of Y, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmrho) and should in this case be omitted. CHANGE SINCE CMIP6 in Dimensions - CMIP6:gridlatitude rho basin time CMIP7:rho basin time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msftmsmpa.tavg-ol-hys-sea.mon.GLB (Omon.msftmzsmpa),1512,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1512,mon ocean CMIP6,msftmsmpa_tavg-ol-hys-sea,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_submesoscale_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,Report only if there is a submesoscale eddy parameterization.,latitude olevel basin time,mon,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Submesoscale Advection,ocean,,"Function of latitude, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyzsmpa), which should in this case be omitted. For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msftmmpa.tavg-ol-hys-sea.mon.GLB (Omon.msftmzmpa),1511,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1511,mon ocean CMIP6,msftmmpa_tavg-ol-hys-sea,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean""; ; ""comment"" was ""CMIP5 called this 'due to Bolus Advection'. Name change respects the more general physics of the mesoscale parameterizations."";",,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,"CMIP5 called this ""due to Bolus Advection"". Name change respects the more general physics of the mesoscale parameterizations.",latitude olevel basin time,mon,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,ocean,,"Function of latitude, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyzmpa), which should in this case be omitted. For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msftm.tavg-ol-hys-sea.mon.GLB (Omon.msftmz),1510,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1510,mon ocean CMIP6,msftm_tavg-ol-hys-sea,ocean_meridional_overturning_mass_streamfunction,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.",latitude olevel basin time,mon,Ocean Meridional Overturning Mass Streamfunction,ocean,,"Function of latitude, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyz), which should in this case be omitted. For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msftmmpa.tavg-rho-hys-sea.mon.GLB (Omon.msftmrhompa),1509,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1509,mon ocean CMIP6,msftmmpa_tavg-rho-hys-sea,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean""; ; ""comment"" was ""CMIP5 called this 'due to Bolus Advection'. Name change respects the more general physics of the mesoscale parameterizations."";",,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,"CMIP5 called this ""due to Bolus Advection"". Name change respects the more general physics of the mesoscale parameterizations.",latitude rho basin time,mon,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,ocean,,"Function of latitude, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyrhompa), which should in this case be omitted. For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.msftm.tavg-rho-hys-sea.mon.GLB (Omon.msftmrho),1508,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1508,mon ocean CMIP6,msftm_tavg-rho-hys-sea,ocean_meridional_overturning_mass_streamfunction,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.",latitude rho basin time,mon,Ocean Meridional Overturning Mass Streamfunction,ocean,,"Function of latitude, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyrho), which should in this case be omitted. For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin) time: mean,",GLB,kg s-1,CMIP6 CMOR variable,,,,,,
